Account,Amount Paid,Risk_Score,Is Laundering
85A90E3B0,151.2,0.0,0
85A90E710,96.61,0.0,0
85A90EF30,19.95,0.0,0
85A90FEF0,83.19,0.0,0
85A9391A0,24.58,0.0,0
85A93CF40,4.1,0.0,0
85A93FB00,9.76,0.0,0
85A943AF0,24.39,0.0,0
85A9734B0,55.92,0.0,0
85A9A0AA0,1.27,0.0,0
85A9ED9F0,96.65,0.0,0
85AA14960,19.2,0.0,0
85AA1A1D0,49.58,0.0,0
85AA1B120,7.51,0.0,0
85AA30880,4.94,0.0,0
85AA38DF0,5.93,0.0,0
85AA39150,24.4,0.0,0
85AA46B50,77.29,0.0,0
85AA47010,21.94,0.0,0
85AA72950,8.35,0.0,0
85AA76BE0,4.55,0.0,0
85AA7E120,1.31,0.0,0
85AA82460,85.58,0.0,0
85AA884D0,148.1,0.0,0
85AA88520,7.29,0.0,0
85AA8B6B0,40.04,0.0,0
85AA8F770,1.49,0.0,0
85AA93640,27.36,0.0,0
85AA9B830,41.06,0.0,0
85AAE6270,163.7,0.0,0
85AAF3C00,34.36,0.0,0
85AAFCEE0,5.28,0.0,0
85AAFE0D0,17.31,0.0,0
85AAFF6C0,7.93,0.0,0
85AB044B0,56.64,0.0,0
85AB083B0,48.33,0.0,0
85AB3A710,103.9,0.0,0
85AB3A760,35.15,0.0,0
85AB486D0,15.35,0.0,0
85AB4AF90,22.28,0.0,0
85AB4B450,12.37,0.0,0
85AB4B770,30.03,0.0,0
85AB55890,42.79,0.0,0
85AB56240,20.79,0.0,0
85AB612F0,13.52,0.0,0
85AB64320,90.42,0.0,0
85AB8A3D0,10.93,0.0,0
85ABA6190,53.48,0.0,0
85ABB1950,8.32,0.0,0
85ABB3330,35.43,0.0,0
85ABB6110,122.87,0.0,0
85ABC16B0,7.52,0.0,0
85ABC24C0,5.95,0.0,0
85ABC90B0,37.32,0.0,0
85ABE9F90,40.06,0.0,0
85AC0A510,34.29,0.0,0
85AC0C8A0,2.95,0.0,0
85AC0D6E0,195.83,0.0,0
85AC10A90,43.88,0.0,0
85AC1A4B0,7.51,0.0,0
85AC536C0,6.96,0.0,0
85AC6AFA0,9.41,0.0,0
85AC8C8B0,148.51,0.0,0
85AC8E210,11.82,0.0,0
85AC9AFF0,9.25,0.0,0
85AC9B0E0,146.92,0.0,0
85ADD4FB0,2.93,0.0,0
85AE12BF0,79.99,0.0,0
85AE17200,8.99,0.0,0
85AE21600,70.46,0.0,0
85AE4BBD0,7.58,0.0,0
85AE50FF0,8.74,0.0,0
85AE5E570,13.89,0.0,0
85AE5F710,46.47,0.0,0
85AE67450,1.89,0.0,0
85AE6EA40,85.2,0.0,0
85AE761C0,38.74,0.0,0
85AE7AEC0,5.93,0.0,0
85AE7E0E0,96.56,0.0,0
85AE8C230,22.07,0.0,0
85AE90CD0,134.76,0.0,0
85AE9A190,194.16,0.0,0
85AE9A1E0,277.03,0.0,0
85AE9A6C0,128.78,0.0,0
85AEBB3D0,253.6,0.0,0
85AF52340,282.17,0.0,0
85AF59BD0,35.47,0.0,0
85AF75010,6.82,0.0,0
85AFA1700,9.81,0.0,0
85AFBCC20,20.9,0.0,0
85AFBF5F0,4.78,0.0,0
85AFE2A30,11.88,0.0,0
85AFE2A80,38.13,0.0,0
85AFE3F40,6.42,0.0,0
85AFE6E10,39.48,0.0,0
85AFE71B0,173.7,0.0,0
85AFF9820,11.81,0.0,0
85AFFFE30,2.52,0.0,0
85B0051D0,43.14,0.0,0
85B0057C0,0.84,0.0,0
85B005810,29.39,0.0,0
85B027620,48.76,0.0,0
85B027670,43.07,0.0,0
85B033060,253.96,0.0,0
85B03AE60,6.85,0.0,0
85B03CE50,28.04,0.0,0
85B050250,64.94,0.0,0
85B08EE10,22.68,0.0,0
85B0E2A00,9.5,0.0,0
85B10DEB0,63.47,0.0,0
85B10E350,9.82,0.0,0
85B1176D0,198.91,0.0,0
85B117A70,36.41,0.0,0
85B139750,28.13,0.0,0
85B1F4AD0,35.93,0.0,0
85B215E10,13.41,0.0,0
85B22C780,59.93,0.0,0
85B2B4EC0,34.75,0.0,0
85B2CCA60,8.37,0.0,0
85B2CD810,7.65,0.0,0
85B2D0F80,1.14,0.0,0
85B2D4880,158.08,0.0,0
85B2D5580,13.25,0.0,0
85B2D5B70,6.27,0.0,0
85B2D6C10,135.28,0.0,0
85B2D6F30,4.17,0.0,0
85B2DF4C0,30.93,0.0,0
85B32F0B0,23.97,0.0,0
85B33BCF0,1.72,0.0,0
85B33C490,47.45,0.0,0
85B34FBD0,118.68,0.0,0
85B350200,14.64,0.0,0
85B364560,6.68,0.0,0
85B38BBF0,7.56,0.0,0
85B3CB270,30.21,0.0,0
85B3CFC00,156.96,0.0,0
85B3CFCF0,279.46,0.0,0
85B3DE440,190.4,0.0,0
85B3DE530,10.89,0.0,0
85B3E1890,2.84,0.0,0
85B3F5BD0,12.53,0.0,0
85B4303E0,28.42,0.0,0
85B4362C0,42.9,0.0,0
85B438340,141.11,0.0,0
85B440230,94.59,0.0,0
85B443C90,197.99,0.0,0
85B447570,44.9,0.0,0
85B453B70,24.96,0.0,0
85B47ADC0,97.35,0.0,0
85B47B1C0,81.97,0.0,0
85B481A40,16.39,0.0,0
85B48A610,17.05,0.0,0
85B48B1C0,27.07,0.0,0
85B48CDD0,164.02,0.0,0
85B48E200,70.73,0.0,0
85B495BB0,161.69,0.0,0
85B4A93E0,8.76,0.0,0
85B4AB810,155.19,0.0,0
85B4AB950,21.94,0.0,0
85B4AC9A0,43.9,0.0,0
85B4ACBD0,98.39,0.0,0
85B4AD5B0,26.39,0.0,0
85B4AD7E0,19.87,0.0,0
85B4DEF60,129.17,0.0,0
85B4EA670,29.12,0.0,0
85B4EA930,6.59,0.0,0
85B528990,105.41,0.0,0
85B5402C0,33.28,0.0,0
85B5448C0,9.8,0.0,0
85B5492E0,9.03,0.0,0
85B54A100,12.33,0.0,0
85B5732C0,6.42,0.0,0
85B57B5C0,14.99,0.0,0
85B58F5B0,96.15,0.0,0
85B590E60,10.27,0.0,0
85B592930,24.78,0.0,0
85B5CB350,52.38,0.0,0
85B5CB3A0,0.1,0.0,0
85B604DD0,128.46,0.0,0
85B669150,37.25,0.0,0
85B66B880,100.33,0.0,0
85B6715D0,240.04,0.0,0
85B683350,73.81,0.0,0
85B697290,172.48,0.0,0
85B6BF900,103.79,0.0,0
85B6C7C20,165.64,0.0,0
85B6CE2C0,23.69,0.0,0
85B6F70B0,46.97,0.0,0
85B704ED0,1.14,0.0,0
85B7059F0,28.47,0.0,0
85B716EA0,9.81,0.0,0
85B71E750,175.22,0.0,0
85B71F620,21.13,0.0,0
85B72D1E0,48.94,0.0,0
85B759DD0,0.1,0.0,0
85B75DF30,172.41,0.0,0
85B7627C0,19.65,0.0,0
85B76E340,4.36,0.0,0
85B788950,7.17,0.0,0
85B7903E0,27.4,0.0,0
85B796B80,101.98,0.0,0
85B7C3E00,197.54,0.0,0
85B7DDE40,167.37,0.0,0
85B7ED860,3.83,0.0,0
85B800930,151.2,0.0,0
85B82EFC0,15.33,0.0,0
85B83AAF0,27.24,0.0,0
85B8911D0,5.33,0.0,0
85B89C700,0.83,0.0,0
85B8B8750,245.29,0.0,0
85B8C34B0,33.65,0.0,0
85B8DC220,52.77,0.0,0
85B8E6170,0.13,0.0,0
85B8F9750,70.62,0.0,0
85B8FE310,134.97,0.0,0
85B9376A0,222.62,0.0,0
85B93AE30,13.18,0.0,0
85B93C290,7.0,0.0,0
85B944CD0,98.22,0.0,0
85B952E20,80.51,0.0,0
85B9548E0,147.43,0.0,0
85B9A5FF0,134.36,0.0,0
85B9E1CC0,7.07,0.0,0
85B9FFB90,0.58,0.0,0
85BA01CD0,12.74,0.0,0
85BA03000,2.55,0.0,0
85BA044E0,40.78,0.0,0
85BA1AB20,35.76,0.0,0
85BA217C0,9.03,0.0,0
85BA2FCC0,121.03,0.0,0
85BAD26F0,63.4,0.0,0
85BAD7C70,18.28,0.0,0
85BAF29E0,13.54,0.0,0
85BB49FA0,258.79,0.0,0
85BBB9C90,29.85,0.0,0
85BBCF670,28.48,0.0,0
85BBD6D20,255.54,0.0,0
85BBD7E40,16.36,0.0,0
85BBDF820,80.69,0.0,0
85BBDF960,37.11,0.0,0
85BBED700,41.38,0.0,0
85BBEF750,133.7,0.0,0
85BBF6F20,2.0,0.0,0
85BC04540,24.0,0.0,0
85BC76020,85.58,0.0,0
85BC76EE0,13.19,0.0,0
85BC77CB0,26.38,0.0,0
85BCA6A80,97.69,0.0,0
85BCA9660,39.78,0.0,0
85BCAA810,24.06,0.0,0
85BCCA720,45.29,0.0,0
85BCCBA50,26.31,0.0,0
85BCCEBE0,45.54,0.0,0
85BD2E190,1.49,0.0,0
85BD43730,120.19,0.0,0
85BD43CF0,7.34,0.0,0
85BD45130,7.19,0.0,0
85BD45400,35.0,0.0,0
85BD47630,47.86,0.0,0
85BD4E740,15.52,0.0,0
85BD608A0,161.24,0.0,0
85BD70610,4.14,0.0,0
85BDB51E0,10.24,0.0,0
85BDB7AE0,15.31,0.0,0
85BDBBBA0,15.29,0.0,0
85BE98F00,112.8,0.0,0
85BE9F0F0,57.88,0.0,0
85BEAA420,23.8,0.0,0
85BEAAFD0,11.33,0.0,0
85BEBD7A0,96.37,0.0,0
85BEC1A20,37.56,0.0,0
85BEC6EC0,22.12,0.0,0
85BED2960,205.95,0.0,0
85BED5760,66.57,0.0,0
85BF7C470,22.55,0.0,0
85BF80ED0,145.75,0.0,0
85BFA5180,57.4,0.0,0
85BFDB660,2.94,0.0,0
85BFE2BF0,9.66,0.0,0
85BFE7BF0,30.38,0.0,0
85BFFC1F0,24.33,0.0,0
85BFFE140,201.71,0.0,0
85BFFE190,6.98,0.0,0
85C02CF90,232.9,0.0,0
85C0F8560,11.94,0.0,0
85C0F86A0,21.64,0.0,0
85C104110,3.17,0.0,0
85C104220,209.37,0.0,0
85C104630,41.8,0.0,0
85C1088E0,8.54,0.0,0
85C12DCC0,7.6,0.0,0
85C12E080,120.63,0.0,0
85C1CB200,8.79,0.0,0
85C1D4720,1.69,0.0,0
85C1D52F0,4.74,0.0,0
85C1D6A00,41.6,0.0,0
85C1D7870,193.79,0.0,0
85C1D87B0,39.69,0.0,0
85C1DB410,9.98,0.0,0
85C1DC660,0.56,0.0,0
85C201830,0.79,0.0,0
85C204FB0,65.21,0.0,0
85C257850,7.68,0.0,0
85C2B1E50,128.62,0.0,0
85C2D2A60,6.76,0.0,0
85C2D31B0,3.4,0.0,0
85C2ED370,4.93,0.0,0
85C2FF9C0,11.07,0.0,0
85C358EB0,77.5,0.0,0
85C35FB50,64.34,0.0,0
85C368020,106.51,0.0,0
85C36F270,68.96,0.0,0
85C3760E0,16.22,0.0,0
85C37B640,29.43,0.0,0
85C37DAB0,29.75,0.0,0
85C3847E0,24.44,0.0,0
85C40A170,146.58,0.0,0
85C423A30,2.3,0.0,0
85C4246F0,165.36,0.0,0
85C426E50,27.79,0.0,0
85C4441C0,134.69,0.0,0
85C4447E0,23.65,0.0,0
85C4A3130,90.89,0.0,0
85C4BC420,84.67,0.0,0
85C4BCAA0,10.37,0.0,0
85C4BE3D0,279.23,0.0,0
85C4C56B0,3.58,0.0,0
85C4CA9A0,39.36,0.0,0
85C4DB070,39.6,0.0,0
85C4DD6D0,49.52,0.0,0
85C4E3300,29.41,0.0,0
85C4F0810,144.39,0.0,0
85C5B3D60,21.18,0.0,0
85C5B7F60,144.47,0.0,0
85C5DA660,11.8,0.0,0
85C5F6840,19.91,0.0,0
85C5FF970,16.15,0.0,0
85C6CAC90,178.74,0.0,0
85C6E7210,35.12,0.0,0
85C6EE680,30.11,0.0,0
85C6F9FC0,11.76,0.0,0
85C6FA330,82.32,0.0,0
85C77C470,84.9,0.0,0
85C791780,45.83,0.0,0
85C89BBF0,97.68,0.0,0
85C89F770,109.6,0.0,0
85C8D8A80,79.51,0.0,0
85C907600,11.98,0.0,0
85C955E20,18.21,0.0,0
85C960FD0,110.18,0.0,0
85CA03B70,29.27,0.0,0
85CA03E60,156.98,0.0,0
85CB3A830,48.63,0.0,0
85CB3AD30,32.05,0.0,0
85CBA1BF0,33.6,0.0,0
85CBA2950,23.12,0.0,0
85CC30510,89.77,0.0,0
85CC665D0,10.3,0.0,0
85CDAD360,12.02,0.0,0
85CDAD7B0,113.89,0.0,0
85CDB1380,286.26,0.0,0
85CEA9680,136.33,0.0,0
85CEF3D80,3.03,0.0,0
85CEFDF20,67.46,0.0,0
85CF851D0,0.75,0.0,0
85CF85E60,23.03,0.0,0
85CF85F00,167.07,0.0,0
85CFA2410,14.83,0.0,0
85CFA85E0,29.07,0.0,0
85CFA8630,7.18,0.0,0
85CFA9690,7.8,0.0,0
85D036120,2.44,0.0,0
85D041640,135.59,0.0,0
85D0EC290,2.77,0.0,0
85D1341B0,49.88,0.0,0
85D307E20,22.64,0.0,0
85D33D0E0,35.1,0.0,0
85D33D630,4.55,0.0,0
85D34EF30,74.2,0.0,0
85D351E30,12.71,0.0,0
85D352010,140.4,0.0,0
85D39A040,44.53,0.0,0
85D39D3E0,33.29,0.0,0
85D3A18A0,12.32,0.0,0
85D3A1BC0,19.55,0.0,0
85D3AAC60,23.06,0.0,0
85D3C1A90,23.6,0.0,0
85D3C76F0,192.54,0.0,0
85D3C7B40,45.38,0.0,0
85D409330,81.34,0.0,0
85D412CA0,2.47,0.0,0
85D452210,242.41,0.0,0
85D45C080,2.67,0.0,0
85D45C170,8.26,0.0,0
85D46B190,59.75,0.0,0
85D46BA70,34.47,0.0,0
85D47D0E0,25.01,0.0,0
85D47D5E0,244.42,0.0,0
85D47D770,6.66,0.0,0
85D4828E0,71.65,0.0,0
85D486950,27.17,0.0,0
85D487E10,42.01,0.0,0
85D4AE860,7.54,0.0,0
85D4D3F80,159.51,0.0,0
85D4D6280,154.73,0.0,0
85D4DEB60,140.11,0.0,0
85D4E6950,67.59,0.0,0
85D4E9C30,3.48,0.0,0
85D4EA780,16.42,0.0,0
85D4FA870,7.73,0.0,0
85D4FE0E0,8.31,0.0,0
85D50C980,8.06,0.0,0
85D50DC30,43.39,0.0,0
85D512FE0,141.56,0.0,0
85D515280,82.3,0.0,0
85D561AA0,136.27,0.0,0
85D562100,98.69,0.0,0
85D65F600,103.95,0.0,0
85D67F6A0,47.59,0.0,0
85D686550,13.14,0.0,0
85D686F30,45.84,0.0,0
85D693430,47.71,0.0,0
85D6952D0,175.42,0.0,0
85D6DDC50,148.46,0.0,0
85D6DEA50,5.75,0.0,0
85D6F1B00,7.86,0.0,0
85D74FEB0,45.28,0.0,0
85D753060,18.2,0.0,0
85D75C500,31.65,0.0,0
85D76EF70,153.36,0.0,0
85D76F0D0,12.84,0.0,0
85D77AB20,24.07,0.0,0
85D79DA10,0.89,0.0,0
85D7C0500,41.97,0.0,0
85D7C2A30,0.1,0.0,0
85D7C8860,40.44,0.0,0
85D7DA620,53.56,0.0,0
85D888540,3.72,0.0,0
85D888630,40.73,0.0,0
85D89E4F0,19.28,0.0,0
85D91EE80,2.22,0.0,0
85D9A3C20,1.1,0.0,0
85D9B0070,32.0,0.0,0
85D9B5330,75.85,0.0,0
85D9BD030,7.75,0.0,0
85D9F5C10,0.47,0.0,0
85D9F6380,9.62,0.0,0
85D9F8DF0,58.65,0.0,0
85D9F8E70,158.57,0.0,0
85DA2F250,14.28,0.0,0
85DA5A200,27.48,0.0,0
85DA5A2A0,2.07,0.0,0
85DA5BA10,5.62,0.0,0
85DACDC00,140.36,0.0,0
85DAD4CD0,111.25,0.0,0
85DAD6540,24.27,0.0,0
85DAE2AD0,45.45,0.0,0
85DAE4E90,92.09,0.0,0
85DAEFA20,16.83,0.0,0
85DAF0480,88.66,0.0,0
85DB0E840,0.41,0.0,0
85DB11E90,263.67,0.0,0
85DB14470,34.68,0.0,0
85DB183D0,7.31,0.0,0
85DB19FC0,31.95,0.0,0
85DB1A010,5.14,0.0,0
85DB1A2E0,31.82,0.0,0
85DB2D7A0,10.24,0.0,0
85DB2E230,33.51,0.0,0
85DBB7AD0,83.78,0.0,0
85DC34F40,8.23,0.0,0
85DC396A0,33.43,0.0,0
85DC4B0A0,30.46,0.0,0
85DC9B500,13.16,0.0,0
85DC9BE80,130.95,0.0,0
85DC9F700,154.3,0.0,0
85DCA9010,27.34,0.0,0
85DCF4510,5.04,0.0,0
85DCFB3A0,3.44,0.0,0
85DCFB880,139.77,0.0,0
85DD01D00,70.88,0.0,0
85DD089E0,2.53,0.0,0
85DD0C6B0,126.71,0.0,0
85DD0E2F0,93.35,0.0,0
85DD0EC80,25.91,0.0,0
85DD0FD70,40.59,0.0,0
85DD1E300,6.29,0.0,0
85DD247B0,13.41,0.0,0
85DD28AB0,71.65,0.0,0
85DD2B760,26.52,0.0,0
85DD30520,81.56,0.0,0
85DD408A0,17.43,0.0,0
85DD41040,8.95,0.0,0
85DD428B0,40.63,0.0,0
85DD47400,96.04,0.0,0
85DD496F0,17.83,0.0,0
85DD4ABA0,46.76,0.0,0
85DD4EF90,1.64,0.0,0
85DD780A0,4.61,0.0,0
85DDE8F50,19.96,0.0,0
85DDF3100,35.6,0.0,0
85DE79DF0,60.95,0.0,0
85DE9CF40,35.75,0.0,0
85DEAF410,12.22,0.0,0
85DEAF610,18.7,0.0,0
85DEE7DE0,115.49,0.0,0
85DEEE8A0,31.64,0.0,0
85DEEE9E0,34.04,0.0,0
85DF9E830,41.96,0.0,0
85DFA6160,5.04,0.0,0
85DFA7910,120.86,0.0,0
85E03D300,138.8,0.0,0
85E0402F0,15.16,0.0,0
85E05CB80,17.05,0.0,0
85E095390,180.14,0.0,0
85E095950,33.43,0.0,0
85E149C30,2.9,0.0,0
85E14EA90,166.81,0.0,0
85E19DE60,17.56,0.0,0
85E1FC0B0,39.68,0.0,0
85E244A00,37.29,0.0,0
85E2AA530,87.82,0.0,0
85E2AA880,55.14,0.0,0
85E2ABE30,12.14,0.0,0
85E2B42C0,0.08,0.0,0
85E2BA580,3.57,0.0,0
85E2BDBD0,98.27,0.0,0
85E2CE940,172.46,0.0,0
85E320D60,30.49,0.0,0
85E321DB0,9.72,0.0,0
85E3239D0,25.75,0.0,0
85E387030,34.82,0.0,0
85E387120,10.92,0.0,0
85E38E0E0,139.9,0.0,0
85E39BB80,25.49,0.0,0
85E3A5F60,31.77,0.0,0
85E3A94A0,143.12,0.0,0
85E3AB2F0,45.14,0.0,0
85E3C6830,151.12,0.0,0
85E3E8A30,23.88,0.0,0
85E3ED1E0,28.64,0.0,0
85E40A820,2.03,0.0,0
85E40D4E0,16.45,0.0,0
85E40DC60,9.49,0.0,0
85E445CD0,35.26,0.0,0
85E449D90,97.91,0.0,0
85E485930,34.15,0.0,0
85E4BD780,16.23,0.0,0
85E4EBAC0,13.19,0.0,0
85E4F10D0,80.88,0.0,0
85E509490,84.79,0.0,0
85E528D00,49.14,0.0,0
85E529230,1.45,0.0,0
85E52B1F0,25.13,0.0,0
85E52BD20,12.48,0.0,0
85E52C450,115.14,0.0,0
85E52DCC0,83.86,0.0,0
85E52E4E0,9.24,0.0,0
85E534430,63.36,0.0,0
85E53B250,6.67,0.0,0
85E53DA80,4.83,0.0,0
85E546CB0,142.82,0.0,0
85E546F80,25.77,0.0,0
85E547110,46.15,0.0,0
85E5536C0,8.15,0.0,0
85E5C45C0,19.86,0.0,0
85E5C8420,1.23,0.0,0
85E5CBA10,115.57,0.0,0
85E5FDAC0,37.33,0.0,0
85E604D70,7.35,0.0,0
85E60AA80,43.01,0.0,0
85E67CC20,111.61,0.0,0
85E7AD9E0,0.77,0.0,0
85E7C0390,0.49,0.0,0
85E7C42E0,20.5,0.0,0
85E7C4D80,13.32,0.0,0
85E7C6120,20.9,0.0,0
85E81CEA0,111.69,0.0,0
85E81D580,33.27,0.0,0
85E81F270,41.49,0.0,0
85E81FF10,49.77,0.0,0
85E820F40,172.55,0.0,0
85E8211C0,3.4,0.0,0
85E82A9F0,113.83,0.0,0
85E830740,150.98,0.0,0
85E838AD0,86.49,0.0,0
85E8443A0,4.47,0.0,0
85E846B30,74.49,0.0,0
85E84A480,9.71,0.0,0
85E84F500,109.39,0.0,0
85E856A10,31.39,0.0,0
85E878D30,25.6,0.0,0
85E881830,20.6,0.0,0
85E8FF210,169.2,0.0,0
85E904BD0,10.63,0.0,0
85E97CF80,0.99,0.0,0
85E98E7A0,103.92,0.0,0
85E998F40,151.92,0.0,0
85E9A8530,96.69,0.0,0
85E9A9AD0,21.38,0.0,0
85E9A9B70,31.72,0.0,0
85E9B5980,44.43,0.0,0
85E9B7290,5.79,0.0,0
85E9D5430,19.66,0.0,0
85E9DE660,16.02,0.0,0
85E9F3C70,8.44,0.0,0
85EA05990,1.43,0.0,0
85EA06650,18.48,0.0,0
85EA07E10,68.2,0.0,0
85EA09D60,97.35,0.0,0
85EA0B8B0,98.61,0.0,0
85EA16680,27.68,0.0,0
85EA17E20,75.63,0.0,0
85EA1C1D0,68.33,0.0,0
85EA6D3F0,6.54,0.0,0
85EA82830,10.85,0.0,0
85EA84EA0,39.7,0.0,0
85EA891E0,287.46,0.0,0
85EAB9060,5.09,0.0,0
85EAE5D30,45.38,0.0,0
85EAF40F0,109.29,0.0,0
85EAF4F60,37.32,0.0,0
85EAF54E0,2.26,0.0,0
85EAF7650,2.21,0.0,0
85EAF7850,5.98,0.0,0
85EB00340,21.17,0.0,0
85EB08BE0,17.9,0.0,0
85EB08CD0,28.68,0.0,0
85EB0AEB0,45.61,0.0,0
85EB0B180,106.86,0.0,0
85EB0BEE0,2.54,0.0,0
85EB0D8E0,40.13,0.0,0
85EB12C50,41.25,0.0,0
85EB12D40,25.51,0.0,0
85EB15640,18.06,0.0,0
85EB1CA00,13.33,0.0,0
85EB22FD0,35.04,0.0,0
85EB23540,23.8,0.0,0
85EB2A2E0,4.73,0.0,0
85EB2C890,93.37,0.0,0
85EB39740,45.48,0.0,0
85EB42590,22.5,0.0,0
85EB4B9B0,18.59,0.0,0
85EB6C790,0.85,0.0,0
85EB7EAB0,35.01,0.0,0
85EB83680,7.5,0.0,0
85EBE9A30,195.56,0.0,0
85EC36E50,43.58,0.0,0
85ED4FD80,61.38,0.0,0
85ED766C0,44.59,0.0,0
85ED7DD10,5.91,0.0,0
85ED800F0,54.93,0.0,0
85EE30730,24.43,0.0,0
85EEF0F00,79.72,0.0,0
85EEF23C0,106.14,0.0,0
85EEFB200,15.13,0.0,0
85EEFC280,7.31,0.0,0
85EEFDC00,18.33,0.0,0
85EF079A0,20.14,0.0,0
85EF1F530,137.31,0.0,0
85EF20900,0.68,0.0,0
85EF68200,20.41,0.0,0
85EFB0BF0,88.01,0.0,0
85EFB10D0,21.8,0.0,0
85EFBA700,40.63,0.0,0
85EFC86B0,2.65,0.0,0
85EFD0CA0,31.61,0.0,0
85F022F30,4.96,0.0,0
85F0872F0,142.92,0.0,0
85F08B1F0,34.17,0.0,0
85F08DA70,28.92,0.0,0
85F09CEC0,44.02,0.0,0
85F09F070,37.32,0.0,0
85F0C51F0,34.7,0.0,0
85F0CFAC0,0.9,0.0,0
85F0E5970,106.19,0.0,0
85F0E5BA0,74.49,0.0,0
85F1BBB70,20.71,0.0,0
85F229410,7.79,0.0,0
85F2295A0,59.61,0.0,0
85F24E2A0,34.11,0.0,0
85F2738A0,25.08,0.0,0
85F2B9610,139.3,0.0,0
85F2C2EC0,0.85,0.0,0
85F2F3570,173.58,0.0,0
85F2F35C0,163.03,0.0,0
85F321820,6.02,0.0,0
85F322DB0,18.46,0.0,0
85F3259C0,1.82,0.0,0
85F325A60,24.32,0.0,0
85F33D850,0.04,0.0,0
85F33FDA0,148.47,0.0,0
85F34F790,80.66,0.0,0
85F357BB0,132.53,0.0,0
85F3581F0,82.53,0.0,0
85F37DF50,12.36,0.0,0
85F37FC50,19.05,0.0,0
85F380DB0,70.18,0.0,0
85F383D80,48.1,0.0,0
85F3840B0,71.02,0.0,0
85F393960,47.82,0.0,0
85F3CA4C0,105.92,0.0,0
85F3D28F0,12.09,0.0,0
85F3DE520,6.58,0.0,0
85F3E0460,8.32,0.0,0
85F3E9B70,17.47,0.0,0
85F3F1BD0,11.62,0.0,0
85F3F7460,87.95,0.0,0
85F4024E0,21.13,0.0,0
85F4027A0,6.62,0.0,0
85F408790,147.48,0.0,0
85F40ECD0,243.8,0.0,0
85F4129C0,2.77,0.0,0
85F42F4F0,5.49,0.0,0
85F438D10,34.57,0.0,0
85F43BF40,60.62,0.0,0
85F4754A0,126.3,0.0,0
85F4759F0,9.07,0.0,0
85F48BF10,146.54,0.0,0
85F48E460,184.66,0.0,0
85F550620,46.77,0.0,0
85F552960,50.72,0.0,0
85F5AAA10,13.22,0.0,0
85F60D0F0,19.74,0.0,0
85F657190,0.12,0.0,0
85F69FF80,36.0,0.0,0
85F7BC6B0,7.61,0.0,0
85F7D9BB0,28.51,0.0,0
85F7DC930,45.28,0.0,0
85F7EA8C0,92.84,0.0,0
85F7F08D0,53.29,0.0,0
85F7F1420,17.53,0.0,0
85F7FA0D0,89.77,0.0,0
85F81C340,235.17,0.0,0
85F8D7D80,48.48,0.0,0
85F934620,42.45,0.0,0
85F982EB0,175.1,0.0,0
85F985430,15.07,0.0,0
85F99D220,3.17,0.0,0
85F99FF50,12.22,0.0,0
85F9B4870,189.45,0.0,0
85F9BED10,39.49,0.0,0
85F9D2E60,44.09,0.0,0
85F9D3310,5.69,0.0,0
85F9FB8F0,19.91,0.0,0
85FA00140,119.25,0.0,0
85FA4B990,9.64,0.0,0
85FB0F920,14.53,0.0,0
85FB12830,26.85,0.0,0
85FB18BC0,242.96,0.0,0
85FC1FAE0,32.87,0.0,0
85FC56790,49.23,0.0,0
85FC8F6F0,46.38,0.0,0
85FCBB180,108.01,0.0,0
85FCC9E80,44.21,0.0,0
85FCDD760,18.9,0.0,0
85FCDD7B0,8.22,0.0,0
85FCE84A0,41.85,0.0,0
85FD00300,48.85,0.0,0
85FD0B860,22.37,0.0,0
85FD0D660,32.69,0.0,0
85FD0DE70,49.87,0.0,0
85FD2CD60,22.65,0.0,0
85FDA80E0,141.43,0.0,0
85FE55BE0,103.93,0.0,0
85FE5F720,287.36,0.0,0
85FE5F900,12.25,0.0,0
85FF2BB60,88.17,0.0,0
85FF37EE0,2.8,0.0,0
85FF39790,8.33,0.0,0
85FF39E10,161.55,0.0,0
85FF4CC70,106.51,0.0,0
85FF4E3A0,23.49,0.0,0
85FF50E00,5.34,0.0,0
85FF550D0,7.07,0.0,0
85FF5EFE0,14.22,0.0,0
85FF69290,31.9,0.0,0
85FF79070,0.42,0.0,0
85FF8AD40,28.45,0.0,0
85FFADB30,44.82,0.0,0
85FFB6B60,20.4,0.0,0
85FFB7D30,125.2,0.0,0
85FFB9470,36.84,0.0,0
85FFDC000,41.81,0.0,0
85FFE38E0,120.86,0.0,0
85FFE87A0,198.64,0.0,0
85FFEDA80,5.9,0.0,0
860032300,61.91,0.0,0
86003FCA0,10.46,0.0,0
8600693A0,15.4,0.0,0
86008F600,192.8,0.0,0
86008FEA0,81.57,0.0,0
8600913E0,9.6,0.0,0
86013E630,9.18,0.0,0
86014C220,113.38,0.0,0
86018C8E0,219.53,0.0,0
860203C10,7.85,0.0,0
86021EC20,46.99,0.0,0
86024E360,19.36,0.0,0
860256870,48.16,0.0,0
86025FEE0,32.09,0.0,0
8602626B0,49.22,0.0,0
860265E80,4.19,0.0,0
860268050,20.95,0.0,0
8603BA940,186.9,0.0,0
8604267C0,14.7,0.0,0
86042CA00,8.45,0.0,0
8604341B0,84.15,0.0,0
860451A70,6.21,0.0,0
8604530E0,69.67,0.0,0
860454980,88.09,0.0,0
86045E160,42.95,0.0,0
860464DD0,2.42,0.0,0
86046A840,38.89,0.0,0
8604701E0,5.31,0.0,0
